Index,AppID,EarlyAccess,Name,PlayerCount,PriceUSD
104,464440,False,Annie_Amber,0.0,7.99
105,711390,False,Anti_Gravity_Warriors_VR,0.0,0
106,505700,False,Anyland,20.0,5.99
107,457860,False,Apollo_11_VR,3.0,9.69
108,491780,False,AppGameKit__3D_Asset_Pack,0.0,4.99
109,623270,False,AppGameKit__GameGuru_Loader,0.0,39.99
110,623100,False,AppGameKit_VR,0.0,29.99
111,325180,False,AppGameKit_Easy_Game_Development,14.0,79.99
112,583530,True,Aquila_Bird_Flight_Simulator,0.0,4.99
113,466740,False,ARAYA,1.0,14.99
114,534430,False,Arcade_Artist,0.0,8.99
115,464000,False,Arcade_Saga,0.0,19.99
116,534870,False,Arcane,0.0,0
117,553880,False,Archangel,1.0,29.99
118,587830,False,Archery_Practice_VR,0.0,0.99
119,577120,False,Archipelago_Navigable_VR_Comic,0.0,4.99
120,577890,False,Arena_Blood_on_the_Sand_VR,0.0,3.99
121,342180,False,Arizona_Sunshine,123.0,39.99
122,529910,False,ARK_Park,0.0,0
123,488590,True,Armed_Against_the_Undead,0.0,19.99
124,720310,False,Armed_Warrior_VR,0.0,9.99
125,510700,False,Armor_Clash_VR,0.0,4.99
126,499940,False,Ascension_VR,0.0,9.99
127,625460,False,Assassination_ClassroomVR_Balloon_Challenge_TimeVR,0.0,9.99
128,244210,False,Assetto_Corsa,1322.0,29.99
129,535380,False,Asteroid_Blaster_VR,0.0,7.99
130,458990,False,Astral_Domine,0.0,2.99
131,492850,False,Astroderps,0.0,8.99
132,741490,False,Atlantis_VR,0.0,1.99
133,457230,False,Atlas_Reactor_VR_Character_Viewer,0.0,0
134,394120,False,Atom_Universe,2.0,0
135,765460,False,Atoms,0.0,6.99
136,597590,False,Attack_of_the_Bugs,1.0,7.99
137,457770,False,Audio_Arena,0.0,6.99
138,722590,False,Audio_Factory,0.0,0
139,570860,False,AudioBeats,0.0,9.99
140,412740,False,Audioshield,31.0,19.99
141,673900,False,Avem33,4.0,0
142,622290,True,AVOlightSpace_MultiScreen_Media_Player,1.0,0
143,555970,True,Awaken,0.0,599
144,525760,True,Awesome_Obstacle_Challenge,0.0,7.99
145,550520,False,B_Braun_Future_Operating_Room,0.0,0
146,441230,True,Babel_Tower_to_the_Gods,0.0,9.99
147,708820,True,Baby_Hands,4.0,24.99
148,709370,False,BadRobots_VR,0.0,8.99
149,498990,False,Balloon_Chair_Death_Match,0.0,3.99
150,744600,True,Balloonatics,3.0,14.99
151,493500,False,Bank_Limit__Advanced_Battle_Racing,0.0,24.99
152,643000,False,BARBAR_BAR,3.0,0
153,728950,False,Barrels_Up,0.0,0.99
154,704300,False,Bartender_VR_Simulator,1.0,19.99
155,561390,True,BasementVR,0.0,0
156,528990,False,Basketball_Babe,0.0,10.99
157,495550,False,Baskhead,0.0,4.99
158,502820,False,Batman_Arkham_VR,3.0,19.99
159,647990,False,Batter_Up_VR,0.0,9.99
160,704520,True,Battle_Buddies_VR,0.0,0
161,484870,False,Battle_Dome,0.0,14.99
162,753920,False,Battle_for_the_last_chicken,0.0,4.99
163,778250,True,Battle_of_Kings_VR,1.0,9.99
164,716400,False,Battle_of_Red_Cliffs_VR,0.0,29.99
165,624830,True,Battle_Summoners_VR,2.0,9.99
166,625830,True,BattleSky_VR,0.0,9.99
167,312650,False,Battlezone,0.0,39.99
168,455230,False,Bazaar,0.0,4.99
169,744460,True,BE_THE_HERO,0.0,0
170,454830,True,Beach_Ball_Valley,0.0,2.99
171,724940,False,Beach_Cry_of_VR,0.0,10.00
172,638920,False,BeanVRThe_Social_VR_APP,0.0,0
173,629970,False,Beast_Pets,2.0,0
174,493040,False,Beat_Ninja,0.0,12.99
175,566780,False,Beats_Fever,0.0,14.99
176,590430,False,BeefeaterXO,0.0,0
177,600140,False,Belko_VR_An_Escape_Room_Experiment,1.0,19.99
178,493100,True,BellyBots,0.0,7.99
179,529820,True,Beyond_Power_VR,0.0,1.99
180,585310,True,Beyond_the_City_VR,0.0,4.99
